Transaction_ID,ATM_ID,Location,Card_Type,Transaction_Type,Transaction_Amount,Account_Balance_After_Transaction,Transaction_Date,Transaction_Time,Customer_ID,ATM_Status,Transaction_Status,Bank_Name,Fee_Charged,Currency
0e31b19d-3b3a-4486-97d6-0b863d43582a,ATM5509,Sheffield,MasterCard Credit,Mini Statement,430.01,9808.63,2024-06-22,21:12:39,2777df96-7fde-4470-86c2-5b16d2af1c24,Under Maintenance,Failed,HSBC,0.34,GBP
9fb13ed1-f2ef-4b7b-853a-4d55156316aa,ATM8618,Glasgow,Visa Debit,Mini Statement,0.0,8159.46,2024-09-17,01:25:45,b276ecf3-3493-4c74-868c-1a0f82112c8c,Active,Success,Lloyds,2.78,GBP
ebc54b18-cd61-41b5-8695-070d0abd51dd,ATM5230,Sheffield,MasterCard Debit,Deposit,0.0,2367.86,2024-09-17,11:50:56,e7ffa487-510d-47a1-b65a-0b41f9446729,Under Maintenance,Success,HSBC,1.44,GBP
31856809-57b3-4f12-b40c-e72059024b55,ATM4707,Leeds,MasterCard Debit,Withdrawal,0.0,7435.27,2024-10-21,15:52:45,811cf813-2232-493a-b35d-aea45bd3b2ba,Inactive,Success,HSBC,2.72,GBP
5f4c9f42-1bd9-4b3f-b9ad-732e945433aa,ATM5956,Edinburgh,MasterCard Debit,Deposit,0.0,4441.53,2024-08-20,06:40:19,b3a227ea-625f-4ee7-8553-c133e5c3f9bb,Under Maintenance,Failed,Santander,1.19,GBP
aabcf51f-bc91-45ee-ac75-2883b3d29ba9,ATM2007,Birmingham,MasterCard Debit,Deposit,135.42,5605.74,2025-01-09,12:56:31,c996f060-2b83-429f-b95a-e908908bb8c3,Active,Success,Lloyds,1.62,GBP
2a242810-77ca-4875-aa37-6232057141b1,ATM9508,London,MasterCard Debit,Withdrawal,0.0,1550.97,2025-05-03,04:19:36,29402387-a97c-4fec-857e-c305e3073140,Inactive,Success,Barclays,0.81,GBP
b919a6c8-c2bd-4cda-a989-9817df39452f,ATM3367,Sheffield,Visa Credit,Mini Statement,0.0,8801.42,2024-10-17,19:06:42,5fde8e17-63c4-4ee3-8b68-26fc1389a26d,Active,Pending,Barclays,0.89,GBP
e900a2e1-9959-4564-b709-3d79b9bc2f79,ATM4747,Leeds,Visa Debit,Mini Statement,0.0,3304.4,2024-10-28,06:42:29,a8e612a4-c65f-40fc-8af9-b429af475bd3,Active,Pending,Lloyds,2.41,GBP
c16a9b11-6cde-42e9-b311-c6e5c4af6ae4,ATM6773,Birmingham,MasterCard Credit,Balance Inquiry,229.58,1987.77,2025-03-03,07:27:02,a6caf0df-2309-45e4-a4b6-66e41f711fdf,Under Maintenance,Pending,NatWest,2.44,GBP
6dfaa388-d622-453d-ac4f-324a59ef6855,ATM6481,Leeds,MasterCard Credit,Mini Statement,285.36,7487.63,2025-05-16,16:25:03,c85d3ea6-7288-43c8-b039-ed25e8973ea5,Active,Pending,Lloyds,2.64,GBP
5d6e3c4e-2ae1-4c81-bcf7-597e20ee7786,ATM4285,Liverpool,Visa Debit,Withdrawal,0.0,400.88,2025-05-04,07:44:14,2ea28a9a-8315-4e75-a260-c4ef49cd884b,Inactive,Pending,NatWest,0.32,GBP
3e4b9b65-aab4-43f7-8a4b-d71c6c38ce59,ATM8918,Leicester,MasterCard Debit,Deposit,0.0,2732.34,2024-07-17,22:44:21,deb56b9a-4100-4e40-8290-525b2e2d981a,Under Maintenance,Failed,Lloyds,1.3,GBP
fb9fe536-081d-4c22-ba07-e503cc8bc303,ATM2910,Sheffield,MasterCard Debit,Deposit,0.0,4457.31,2024-11-12,01:14:19,67366372-a34d-4012-849e-b0293319b4f6,Active,Pending,Santander,2.48,GBP
2030ff36-0362-40d2-a71e-e25830bbd427,ATM9156,Edinburgh,MasterCard Credit,Balance Inquiry,0.0,5838.59,2024-08-17,08:17:48,66d68797-93d3-4522-aead-9b3644a97ae9,Active,Success,Barclays,0.03,GBP
34e89a50-e6c5-4ef7-a2f2-4e2cbae0a14c,ATM5141,Bristol,Visa Debit,Balance Inquiry,0.0,2109.8,2024-07-15,16:55:39,0815c434-4e1d-4c1e-906e-f7190cf4977d,Active,Pending,Barclays,0.52,GBP
b59d5c50-f16e-46ed-9d97-d9401bf36760,ATM4319,Liverpool,MasterCard Debit,Mini Statement,112.29,4967.21,2025-02-24,02:05:02,006a4166-1db4-4814-b3e6-b90253ce2aec,Active,Failed,Lloyds,1.06,GBP
7bd5d97e-8d0f-4abd-b041-dbb4f555f423,ATM7460,Edinburgh,MasterCard Credit,Mini Statement,0.0,4238.87,2025-03-22,23:44:56,7a295f30-e217-4ebb-acd5-7b4d4d0feca5,Inactive,Success,Santander,1.02,GBP
3d18d353-354e-4272-864f-c6e8c4c16758,ATM7707,Bristol,Visa Debit,Deposit,453.22,6579.95,2024-10-14,02:33:44,99a8532d-47e2-4f96-a9b9-71d4dae747ca,Under Maintenance,Pending,Lloyds,2.29,GBP
9f851d5f-a05e-4b3b-9d9b-92a09ddc04cc,ATM1704,Leicester,MasterCard Credit,Mini Statement,160.52,554.02,2025-05-09,04:23:02,1214f2ff-cea0-40b8-b0a5-c6decd7b9ede,Inactive,Success,Santander,1.32,GBP
b6fef83d-380b-488e-91f0-dec1e525c0f8,ATM8119,Liverpool,Visa Debit,Withdrawal,0.0,8776.66,2024-07-03,02:52:34,961d67b1-edbf-4381-aafb-8c513b40909a,Inactive,Pending,NatWest,2.48,GBP
1f2de562-c909-407e-abc8-5b8e180727b6,ATM2001,Birmingham,Visa Debit,Withdrawal,0.0,9004.61,2025-04-03,09:20:47,c1a69805-50e9-4cf9-85d4-08a72b036774,Inactive,Failed,Santander,1.27,GBP
e79bf6ef-b8cb-417b-b2fa-d021d76e4963,ATM7229,Liverpool,MasterCard Debit,Balance Inquiry,102.35,2761.68,2024-07-02,16:20:05,7ec97a35-ee5d-4a9f-8249-94be18f6fd2f,Inactive,Pending,Santander,1.21,GBP
5e2d4d51-121e-468e-a1a8-fb440922d33e,ATM2158,Birmingham,MasterCard Debit,Withdrawal,0.0,271.06,2025-01-07,17:40:48,9884041a-8951-4b4e-8d90-0833d33c30a9,Under Maintenance,Failed,Barclays,2.44,GBP
44c4a11f-4139-483f-87e8-8b5e2f3a8334,ATM8597,Sheffield,Visa Credit,Balance Inquiry,229.04,7643.17,2025-03-24,22:12:40,ae11b65b-a152-40b7-89e4-e47d52e5697d,Active,Success,Barclays,0.82,GBP
a9c2b587-8c6d-4114-ac5c-3aba994a5e81,ATM4394,Manchester,MasterCard Credit,Withdrawal,0.0,6850.42,2024-07-21,15:12:10,e8001262-0cf3-438e-879e-5ad0c11969b9,Under Maintenance,Failed,NatWest,2.5,GBP
d570e9d4-bed9-4ff3-8b37-2bdd1bcd7c63,ATM6358,Glasgow,Visa Debit,Mini Statement,90.08,9462.95,2024-06-13,10:37:46,f2d35282-a7ab-4ceb-9a27-1decf9893a8c,Inactive,Success,NatWest,1.37,GBP
64c7c2b5-aadf-4841-be01-ad7ff40b3ef0,ATM1354,Leeds,MasterCard Debit,Mini Statement,474.11,4387.66,2025-04-07,11:15:28,f45255c5-7b23-4895-b387-9b629041847b,Inactive,Failed,Barclays,1.61,GBP
c79d3a3f-c09b-44d7-bd77-2131acebdbd3,ATM3332,London,MasterCard Debit,Balance Inquiry,0.0,1730.77,2025-03-27,04:04:24,e270c882-e333-4dd9-b24a-eab81a5a5c7e,Inactive,Pending,HSBC,0.58,GBP
f002ff39-d64d-4a15-9cbe-8b9d19983d05,ATM8251,Leicester,MasterCard Debit,Withdrawal,0.0,4945.1,2024-12-30,19:58:58,78d52ce7-bac6-4d7b-8d7e-d5741216d8d0,Inactive,Failed,NatWest,2.76,GBP
52f32840-1c6c-40f4-ab9b-f856e20d85c0,ATM9267,Birmingham,Visa Credit,Mini Statement,34.51,1795.16,2024-07-28,22:32:44,8bb4e2b7-4ac2-466c-9f4a-f4ccc1d48c0d,Inactive,Success,Santander,0.07,GBP
6e9d842b-76ca-4a3e-9d04-9ba4e7d6885a,ATM8525,Leeds,Visa Credit,Mini Statement,0.0,7125.86,2025-03-23,20:37:22,39e56ac2-694d-41f2-94b0-e6a3d8117edf,Under Maintenance,Failed,HSBC,2.21,GBP
a5743898-d16c-41da-ac60-131249d283f2,ATM7887,Birmingham,MasterCard Debit,Mini Statement,0.0,4331.89,2025-02-22,14:46:06,bde5d1a4-8e2b-4d11-b09e-4385d528add0,Under Maintenance,Success,HSBC,2.47,GBP
cf6de7bb-d7e4-47c8-80be-5aa6ac96167d,ATM9295,Sheffield,Visa Credit,Deposit,341.85,5178.13,2025-05-23,16:48:02,4a75e234-7ed3-4224-8eb0-c1c7bd6f4235,Active,Success,Barclays,1.43,GBP
76550cb6-e96e-4c38-8ad6-f55d9cbc4414,ATM1586,Glasgow,MasterCard Credit,Deposit,0.0,7315.65,2025-01-03,08:20:37,967b71b1-17b7-486c-bcc3-96efd47a2413,Active,Success,Barclays,2.83,GBP
1797ce99-3847-4bac-8acd-bea381b8190d,ATM3139,Edinburgh,MasterCard Credit,Balance Inquiry,0.0,2104.18,2025-02-24,11:46:25,5f4f96a6-ad06-4462-86d4-9e0d16edd3dc,Under Maintenance,Pending,Barclays,1.22,GBP
c0e23cb5-7d12-46c9-9d87-028e18075194,ATM3449,Birmingham,Visa Credit,Balance Inquiry,204.58,2676.19,2025-03-27,04:50:50,b67e2886-24a2-4d0e-b2dc-7f8c940ed330,Under Maintenance,Success,Barclays,1.65,GBP
cbd007d1-a503-47cb-9b00-6a35c7d5da7c,ATM4617,Leicester,MasterCard Debit,Mini Statement,372.3,5531.2,2024-06-15,19:55:29,fa60eb79-3929-4ad9-815e-1ec017dab56b,Under Maintenance,Success,Santander,1.6,GBP
7aac7b6e-b190-4bfa-bbf8-911757d1b0be,ATM9039,Sheffield,Visa Credit,Balance Inquiry,402.88,3360.56,2025-01-19,01:25:06,e3a18f53-51d6-4bd7-98ce-decc188a67c6,Inactive,Success,Lloyds,1.36,GBP
20d5c5d2-8547-44b2-af8a-979f65d7bf81,ATM2203,Liverpool,MasterCard Credit,Deposit,0.0,6099.32,2025-03-22,01:18:36,27c64f9b-c8b7-4fee-bb3f-b7deaa80a114,Active,Success,Lloyds,2.98,GBP
deeb9077-7571-4c3b-8c41-82a93a5418df,ATM1749,Manchester,Visa Credit,Withdrawal,120.98,4983.64,2024-11-13,15:39:16,eea2650c-e245-404b-9bb2-1bfcee5def19,Under Maintenance,Success,Barclays,1.74,GBP
b9c5c258-4882-40bc-99eb-c1996039f4cf,ATM2121,Glasgow,Visa Credit,Deposit,146.92,8152.52,2025-03-29,11:11:02,731e4da9-4c08-4a36-9f29-3dc73a5f28bb,Active,Pending,Lloyds,0.8,GBP
91f84411-abfe-40f4-98ca-62edb11b0650,ATM9810,Leeds,MasterCard Debit,Deposit,0.0,5074.68,2025-04-11,07:30:02,7bed8d71-428e-4194-a289-28029349aed1,Active,Pending,HSBC,2.39,GBP
f895a97b-2642-4f9b-a9dd-7df65f605add,ATM1467,Manchester,Visa Debit,Withdrawal,0.0,6057.62,2025-03-25,09:27:41,1bced430-f433-48b4-8fab-4515545ff8f4,Active,Pending,Lloyds,0.71,GBP
3a553bbe-e01d-4b1d-bde2-fa8d616f8e4d,ATM1042,Leicester,MasterCard Debit,Withdrawal,0.0,2969.06,2025-02-21,03:51:37,4fda5d7a-04d9-4087-9612-b417d4d46276,Under Maintenance,Failed,NatWest,1.11,GBP
9678b2b3-2d9f-46f1-9caa-79f70dcaa3cb,ATM9933,Leeds,MasterCard Debit,Withdrawal,161.67,770.05,2025-01-20,00:34:59,ff9edb39-fa0a-4489-8348-c5c03a6db0bb,Under Maintenance,Failed,Santander,1.88,GBP
6c130b10-3a5d-4cd6-865c-be49ac5e822c,ATM6320,Edinburgh,Visa Credit,Mini Statement,320.57,5014.37,2025-02-20,04:37:17,3d2e0fd2-691a-42f1-ab83-62ef92b23c01,Inactive,Pending,Lloyds,0.55,GBP
091c5153-2564-4c18-a192-083fd999d865,ATM2072,Glasgow,MasterCard Debit,Deposit,0.0,9347.96,2025-05-30,17:38:28,6cf80f91-02d5-476b-ae77-6bc8d7803ff4,Inactive,Success,NatWest,2.83,GBP
6b577066-c32d-4661-abd4-f3df555102df,ATM6929,Glasgow,MasterCard Debit,Balance Inquiry,0.0,5145.82,2024-11-21,18:05:14,d77d395a-8425-4062-8310-120ed89147e9,Active,Failed,Lloyds,1.22,GBP
58bd3524-30ec-4690-a357-41ce8e2cb975,ATM1741,London,Visa Credit,Mini Statement,0.0,153.82,2024-07-19,05:25:16,171c4fb6-b329-4b51-8a67-a29647e247b4,Inactive,Failed,HSBC,2.9,GBP
2ea7cfd5-ffa5-42ff-80e9-8baa5c51eaff,ATM4545,London,Visa Debit,Balance Inquiry,64.28,5985.07,2025-01-14,18:56:48,b536b767-a49a-42f7-af83-c81912bc04e9,Under Maintenance,Pending,Lloyds,1.08,GBP
96c46b3a-0f35-4ac7-9b95-875b40af2cac,ATM8703,Glasgow,MasterCard Debit,Deposit,333.98,9263.0,2025-01-10,06:10:50,d5a1a6d5-45d8-473e-b499-36cab8812147,Inactive,Pending,Santander,1.56,GBP
1ee25178-c4fd-4e91-9e52-e3242dbe3725,ATM9981,Sheffield,Visa Debit,Balance Inquiry,0.0,3644.97,2024-07-31,02:26:53,22912378-68c5-4dee-b5a1-59405df0d763,Inactive,Failed,NatWest,2.56,GBP
53163b07-5e76-41ec-ad6f-4334d70e4112,ATM2158,Leeds,Visa Credit,Balance Inquiry,0.0,7770.11,2024-08-18,14:19:27,25ac52a8-c175-4f9d-bbee-f03f767e0ff5,Under Maintenance,Failed,HSBC,1.52,GBP
00cbcbf6-71b5-451b-93df-c7bf5966aa79,ATM4273,Birmingham,Visa Credit,Withdrawal,0.0,2247.99,2024-07-02,15:12:10,f4732696-7418-4546-a4d8-e4bcf1e3b4fb,Active,Pending,Barclays,2.38,GBP
78313397-9115-492f-9ad1-9faf266300e3,ATM6065,Leeds,Visa Debit,Balance Inquiry,34.34,6626.18,2024-10-12,12:00:31,5931e7a7-1359-416e-9766-9df6bf507640,Inactive,Pending,NatWest,2.64,GBP
bf4cca09-8e82-456c-baaf-361a56e9f83c,ATM6051,Leicester,Visa Debit,Balance Inquiry,0.0,8117.53,2025-02-08,20:25:47,e478d2a5-10c1-48f3-a613-1ff67a5923f3,Inactive,Failed,Lloyds,0.7,GBP
280bffc4-6fc8-473a-9aa6-49ce3db481c6,ATM1481,Birmingham,MasterCard Credit,Mini Statement,0.0,5170.82,2024-10-05,17:48:02,9cd436be-0cb1-4ecc-9b5d-679f23f0cee7,Inactive,Success,NatWest,1.83,GBP
6639ed5b-5bbe-4b9c-abc3-1c587ccc0e90,ATM4639,Sheffield,Visa Credit,Deposit,0.0,7065.04,2024-11-19,04:07:09,c6438287-d068-41a1-99cd-bc6776f91849,Inactive,Success,Lloyds,2.77,GBP
2e603069-b0a5-434e-abc7-b4955451e5b4,ATM8945,Liverpool,Visa Debit,Mini Statement,0.0,7630.59,2024-10-01,16:43:44,eb27f52b-56c8-4caa-8ef1-efe4163f5e7b,Under Maintenance,Failed,Barclays,0.3,GBP
4d7af432-1eb9-4387-9876-0cce8470f26d,ATM3925,Glasgow,Visa Credit,Withdrawal,466.53,659.53,2024-07-27,05:04:23,b60190c7-902f-4901-978f-c622ac96f94b,Active,Success,Santander,2.03,GBP
1f716c6f-b462-41ce-b059-debc5bf8929b,ATM4892,Liverpool,MasterCard Credit,Deposit,268.36,8119.88,2025-02-21,04:14:18,5bbd0b1a-9f16-4f71-8660-1628a80ffaca,Active,Success,Barclays,2.82,GBP
f6211f9c-1faa-42f6-8e63-bc0e31d43918,ATM6632,Sheffield,MasterCard Credit,Mini Statement,0.0,548.78,2025-04-08,12:33:54,82f4a07f-1b14-4b79-b589-890fc1c93c37,Active,Success,Barclays,0.76,GBP
c4eecb2f-aac0-4c56-841e-f44f35698ebe,ATM1878,Leeds,Visa Debit,Deposit,56.99,6786.27,2025-02-27,21:59:25,3241d063-888f-4378-9f5f-3f21b3d69e87,Inactive,Success,Santander,0.98,GBP
c2c41958-4123-4a10-8b99-2df805867140,ATM2009,Edinburgh,Visa Credit,Withdrawal,402.79,9528.17,2024-10-06,15:49:31,32eb3f3d-4f0e-45f0-b8eb-2b3d3a8a005b,Under Maintenance,Success,NatWest,1.63,GBP
8b65a5cf-b2e8-4a5b-ac49-ab86db7ab001,ATM8407,Liverpool,Visa Credit,Withdrawal,0.0,2285.56,2024-08-17,17:35:57,541b3f39-a2ad-4b37-b862-97abc8318367,Active,Success,Barclays,1.84,GBP
eeaa7008-6e1b-4f49-b8f5-3b4df4efb265,ATM6191,Sheffield,Visa Debit,Mini Statement,0.0,1636.44,2025-05-20,17:22:32,8af179ff-c2dc-4ef2-8ab0-c86d3d4bbee9,Inactive,Pending,Santander,1.28,GBP
c27722d2-bff6-47ab-abb8-435e1f0c91a9,ATM9801,Glasgow,Visa Credit,Balance Inquiry,0.0,1153.5,2025-05-29,14:24:04,716067fd-dbcf-4fa0-a97d-55cbcbc67f5b,Inactive,Success,NatWest,2.95,GBP
c38981ab-e4de-4d59-bd02-b185ceb7c271,ATM7170,Sheffield,Visa Debit,Withdrawal,0.0,8475.24,2024-09-21,04:50:27,f75e7a0f-e680-418f-8df7-0c8033121280,Inactive,Failed,Lloyds,1.78,GBP
69a67564-19fe-4d58-921c-828eaf206294,ATM1760,Glasgow,MasterCard Credit,Withdrawal,0.0,8712.85,2024-07-05,17:51:01,89b9b90d-8f7f-46c0-bc92-3c9b429e4ae2,Inactive,Failed,HSBC,2.76,GBP
de86f01c-77ff-4e08-9fc5-a21700ca043e,ATM1707,Leicester,Visa Debit,Withdrawal,0.0,5805.24,2024-09-08,13:57:55,dead633f-f29a-4c36-bafe-6ced867eb4f4,Active,Pending,Santander,1.4,GBP
d4df0f53-2968-4cfb-b599-ef18c859102f,ATM9450,Birmingham,Visa Debit,Withdrawal,0.0,1987.95,2025-04-08,20:51:58,ae3a47e1-fcd4-443f-8afe-4ae17d7f4311,Inactive,Failed,Lloyds,0.63,GBP
30a351e5-ee81-43d7-88d6-40301f82363b,ATM1258,Bristol,Visa Credit,Balance Inquiry,0.0,1731.43,2024-11-22,21:38:04,78a27814-219a-4d16-a6d5-2ed0ecf1f984,Inactive,Pending,Lloyds,2.78,GBP
e74d1bf2-6d32-4e70-bce9-5b20bd666a9a,ATM4030,Leeds,Visa Debit,Balance Inquiry,0.0,7532.4,2024-09-01,08:40:37,b4e5cd5e-18ee-4265-b35f-7f91ce528d43,Under Maintenance,Success,NatWest,1.29,GBP
f4b00dc2-e79b-41bd-8c58-6d1e7176df15,ATM2171,Edinburgh,MasterCard Credit,Deposit,202.73,7910.16,2024-08-05,20:08:40,755066f4-4850-4e4a-9006-8413eb674b8d,Active,Success,NatWest,0.18,GBP
db4d2483-0815-4184-931e-0303be88c86a,ATM4952,Edinburgh,Visa Credit,Withdrawal,0.0,3266.85,2025-05-09,23:52:23,5e219d89-5549-4765-95cd-54f702159c53,Under Maintenance,Success,HSBC,1.62,GBP
72631d06-9b90-4edb-aff5-60bf8fedf88d,ATM8999,Glasgow,MasterCard Credit,Balance Inquiry,0.0,5247.66,2024-09-04,05:40:06,a1ca9686-52e1-4957-97c7-d0bad6d0c142,Inactive,Success,Barclays,2.1,GBP
3b813bac-b33d-4887-8bff-f1a54dfd1f09,ATM9208,Liverpool,Visa Credit,Withdrawal,223.74,894.26,2024-06-28,01:03:35,6151c388-d590-485a-83e0-c78433e60b7c,Under Maintenance,Pending,Santander,0.71,GBP
1133add6-90a9-4e49-88e8-0b6993c198e1,ATM4915,Glasgow,MasterCard Debit,Mini Statement,0.0,6301.88,2024-12-28,17:51:07,01aeb79d-c531-4798-9cb3-45f35e4b51e0,Under Maintenance,Failed,HSBC,1.83,GBP
271e2d2f-62eb-405a-8e67-df6eae3c944e,ATM1962,Leeds,MasterCard Debit,Mini Statement,0.0,1458.8,2024-08-23,00:45:58,c3820e9d-1317-4b33-bd45-58c39124e706,Inactive,Success,Santander,1.46,GBP
192728f6-059b-4583-bde2-7f934e6f1ca7,ATM4612,Glasgow,Visa Debit,Deposit,0.0,4310.22,2024-10-25,01:31:44,b99b00fe-23ad-4be0-8022-a114ce9129d4,Inactive,Pending,HSBC,2.7,GBP
13a534c8-db93-4206-bfdb-1798b850d5e0,ATM8248,Liverpool,MasterCard Debit,Deposit,0.0,9663.55,2025-02-21,11:41:09,48b11630-2988-46a9-bdef-dd649839837d,Active,Failed,Lloyds,2.27,GBP
42d5afa9-42d0-4119-8070-ff3bcd9e31bd,ATM1178,Bristol,Visa Credit,Mini Statement,0.0,9642.16,2025-05-27,22:35:46,f9101637-45ac-4b9b-96d0-f85c531ab2f6,Inactive,Failed,Barclays,1.59,GBP
daf52d63-eaa8-43a3-8672-2257bde31232,ATM3054,Leicester,Visa Credit,Withdrawal,0.0,7505.3,2024-10-08,08:29:21,2ad1f71e-e58a-479a-af63-d6e841fc4ee1,Inactive,Success,Santander,0.73,GBP
8774e19d-a5f5-47af-ac1e-603c4cc3d2af,ATM1716,Liverpool,MasterCard Credit,Withdrawal,68.58,467.28,2025-04-02,21:31:30,262e47e3-5d02-41d2-952c-14d7e1657730,Active,Success,Lloyds,1.92,GBP
ab34b74d-2838-4093-9771-a472bfaea9e5,ATM3762,Leicester,Visa Credit,Mini Statement,0.0,3223.51,2024-12-20,16:09:13,7300e233-de0f-48b5-8f5e-f78288b84c68,Under Maintenance,Success,Santander,2.4,GBP
b833cba7-c252-47a3-96db-89aa47f017cd,ATM8418,Leicester,MasterCard Debit,Withdrawal,381.15,4892.57,2025-04-22,09:56:46,f4ea4637-29f7-42f0-b808-a949ab5a96c5,Inactive,Failed,HSBC,1.35,GBP
03622744-2eb5-47f3-b459-4714a263e403,ATM4875,Sheffield,Visa Debit,Deposit,0.0,5264.57,2024-06-22,12:24:41,1594c598-f09b-4bc5-85dc-5b8da165460a,Under Maintenance,Failed,NatWest,0.61,GBP
5a1fea4b-2957-4b54-a951-570e0c154abf,ATM8746,London,Visa Credit,Balance Inquiry,0.0,3086.58,2025-04-26,18:28:47,d7713018-3085-4b52-a0fc-ad20dfe07800,Inactive,Failed,HSBC,2.43,GBP
62318268-bec9-42c0-84fc-ebd3323ed8b9,ATM2567,Leeds,Visa Debit,Withdrawal,0.0,1152.4,2025-05-22,08:41:41,abd7b9a1-2a56-44ee-b327-4405071243bb,Under Maintenance,Failed,Santander,0.93,GBP
d8348ab7-d03f-468d-9d6a-8e38521d283f,ATM6237,Liverpool,MasterCard Credit,Mini Statement,0.0,5205.49,2025-03-10,14:25:46,74bc0905-b661-4e23-b9c5-d7987dabfee6,Under Maintenance,Pending,Barclays,1.14,GBP
bbc06bbb-408e-4875-aa0c-56f0421abbcc,ATM9725,Bristol,MasterCard Credit,Withdrawal,423.77,8836.92,2024-06-17,15:26:15,5f34cd8f-e2aa-4773-b289-c58247e723eb,Inactive,Pending,Lloyds,2.49,GBP
051dcf24-03f2-4d3e-b8e6-d3bddd298a57,ATM8040,Edinburgh,Visa Debit,Deposit,231.16,8447.03,2025-02-11,10:39:27,1e88eda9-62f7-424f-9b1e-fecd0b2d2cd5,Active,Failed,Santander,1.23,GBP
2ac89f33-ea9f-4d6e-a74b-a32f4ba28a39,ATM8267,Manchester,Visa Credit,Balance Inquiry,133.3,3637.94,2025-05-22,00:10:38,328ccfcc-f2dc-4c88-926a-9396e9332b09,Inactive,Pending,Barclays,2.16,GBP
974620bd-acf2-4ead-8b35-59e27c42069a,ATM4932,Sheffield,Visa Credit,Balance Inquiry,0.0,3917.22,2024-11-04,04:19:42,8a100bc2-d26c-495f-93a0-821ea3c6617c,Under Maintenance,Failed,Barclays,1.42,GBP
291cd586-f725-41ff-98b6-91a79af3e06d,ATM5051,Leeds,MasterCard Credit,Mini Statement,0.0,2301.54,2024-07-23,09:06:55,3207e73f-1afb-4bbb-bd17-55f29943e9f5,Active,Failed,Santander,1.81,GBP
5975d0ad-a365-46b6-a9b0-98b2ba2a20d8,ATM2097,Edinburgh,MasterCard Credit,Balance Inquiry,174.82,5829.73,2025-03-26,18:45:49,1d924153-d98e-43a3-a77d-664876c63cc9,Under Maintenance,Pending,Lloyds,0.52,GBP
cdd0b3eb-0321-4f30-ba06-8a944d248d71,ATM5382,Bristol,Visa Debit,Mini Statement,0.0,8379.82,2024-07-10,19:53:53,728151b4-2931-4e8a-a5b9-ba4a1f0d1d71,Under Maintenance,Failed,Barclays,1.02,GBP
1dda7a0f-4d56-48df-9620-fd879a156483,ATM7155,Leicester,MasterCard Debit,Balance Inquiry,0.0,6847.79,2024-08-14,17:42:28,dc538825-54f4-475b-821f-138a5362666d,Under Maintenance,Failed,NatWest,2.78,GBP
45e14693-d604-4020-a1b0-3084c25a07c1,ATM8921,Liverpool,MasterCard Debit,Mini Statement,0.0,4139.38,2025-04-13,19:57:59,1535ffa8-a182-417a-b53b-acb44506d601,Inactive,Pending,Lloyds,0.11,GBP
33fa00e0-c14e-4c05-9520-ad5bc09853bb,ATM7423,Liverpool,MasterCard Credit,Balance Inquiry,0.0,315.79,2024-06-11,08:00:08,ffd5c435-1e60-48a1-9a61-3a7b1237285f,Active,Success,Santander,1.52,GBP
1d0ebe5b-a683-42f4-8c38-f329f3fe11fe,ATM3954,Birmingham,Visa Debit,Balance Inquiry,0.0,8304.62,2025-02-07,21:18:46,842560b7-5f86-49c3-b760-cf62ee8ae810,Under Maintenance,Success,NatWest,1.96,GBP
652bef77-ebdb-43d0-9e62-32647764e0b5,ATM5726,Leicester,MasterCard Credit,Withdrawal,0.0,103.84,2025-04-20,12:22:55,95749241-d3da-4af5-bb48-2ed915e1ee1b,Inactive,Failed,Lloyds,0.56,GBP
c6ec1d43-47f3-4984-9348-94458405fd86,ATM5795,Leicester,MasterCard Debit,Withdrawal,200.0,8065.26,2025-04-29,05:10:32,a8dfa24b-aeca-46e2-964f-3f96e3f73ab4,Active,Pending,HSBC,2.53,GBP
8378e81c-2558-4591-bb63-7070233d2d09,ATM5290,Leicester,MasterCard Debit,Mini Statement,0.0,9150.3,2025-03-10,08:47:55,a1871fdb-c50f-437c-959f-abed43266ad1,Inactive,Failed,NatWest,0.51,GBP
84a2bcb4-2d9a-4acc-98f4-b14219dfd71b,ATM1088,Bristol,Visa Debit,Balance Inquiry,0.0,3703.53,2025-04-23,08:51:57,61b802c6-7a1d-4a37-a2da-8076fd68bf38,Under Maintenance,Pending,Barclays,1.42,GBP
fecc5f1c-9628-42b3-8c13-2a682b597c14,ATM4476,Leeds,MasterCard Debit,Balance Inquiry,0.0,7187.24,2024-11-07,23:09:30,80f842be-0ce5-427f-97c9-ff7beed2331c,Active,Pending,Barclays,0.94,GBP
390c5200-f873-42d5-9905-d0c904920c71,ATM4682,Leicester,MasterCard Credit,Balance Inquiry,0.0,4132.45,2025-03-23,16:06:46,e6ca1782-34bc-4c3d-a94d-bc4a4974547d,Active,Pending,NatWest,0.39,GBP
6daebd56-a0be-4bb7-aa69-eedd439837fd,ATM4782,Manchester,Visa Credit,Withdrawal,0.0,3768.41,2024-08-10,15:00:44,0d4a8e0d-d32a-418a-89a1-bfcfa543f83f,Under Maintenance,Pending,NatWest,1.65,GBP
dd41b3e3-83ad-42f8-9dfe-f095f079cf2e,ATM8652,London,Visa Debit,Deposit,0.0,5407.91,2025-03-07,16:58:47,5a875804-038f-4f18-a387-18af3eca689c,Active,Success,Lloyds,1.13,GBP
ddd7d64a-a735-4ac1-8a52-6432eea15ad4,ATM1112,Liverpool,MasterCard Credit,Mini Statement,0.0,6192.77,2024-06-08,15:32:16,5c752d54-9a7d-457b-9440-44cb99ee2065,Inactive,Failed,HSBC,2.33,GBP
